timestamp,value,prediction_training,label,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4
2014-03-02 20:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 20:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 21:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 22:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-02 23:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 00:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 01:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 02:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 03:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 04:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 05:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 06:59:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:04:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 07:59:00,2423190.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:04:00,2025060.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:09:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:14:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:19:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:24:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:29:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:34:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:39:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:44:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:49:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:54:00,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0
2014-03-03 08:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 09:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 10:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 11:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 12:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 13:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 14:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 15:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:14:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:19:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:24:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:29:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:34:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:39:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:44:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:49:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:54:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 16:59:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 17:04:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 17:09:00,0.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 17:14:00,20765900.0,0.0,0,0.07254724949598312,0.05543728172779083,0.05175932124257088,0.052750665694475174,0.028759051114320755
2014-03-03 17:19:00,144332000.0,0.0,0,1617232.5,-4243434.0,108374.8828125,-4614246.0,3321801.25
2014-03-03 17:24:00,50971400.0,0.0,0,27035986.0,-38877048.0,-4413712.5,-22740966.0,24460516.0
2014-03-03 17:29:00,32324000.0,0.0,0,114694384.0,-82368032.0,-41784856.0,52108472.0,10962102.0
2014-03-03 17:34:00,36864.0,0.0,0,25609720.0,-82121864.0,-47914564.0,-24133554.0,-43633824.0
2014-03-03 17:39:00,0.0,0.0,0,-140745136.0,-77892304.0,21924960.0,-206272464.0,-54489332.0
2014-03-03 17:44:00,0.0,0.0,0,-157961600.0,-81098480.0,-42676692.0,-136306080.0,-45841272.0
2014-03-03 17:49:00,0.0,0.0,0,-154709408.0,-77098280.0,-76409544.0,-78582792.0,-34262240.0
2014-03-03 17:54:00,0.0,0.0,0,-47381196.0,-84019048.0,99420272.0,-61504392.0,33885600.0
2014-03-03 17:59:00,0.0,0.0,0,37124176.0,-57727416.0,202378752.0,-21937096.0,35067504.0
2014-03-03 18:04:00,0.0,0.0,0,64339088.0,7613084.0,191452640.0,31462928.0,-28973578.0
2014-03-03 18:09:00,20480.0,0.0,0,66736656.0,31405032.0,116407896.0,59792200.0,-31550220.0
2014-03-03 18:14:00,0.0,0.0,0,23536760.0,16402309.0,37836616.0,25748496.0,-18344656.0
