timestamp,value,prediction_training,label,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4
2013-12-03 22:55:00,74.18629409,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:00:00,74.77344761,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:05:00,72.89169183,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:10:00,72.92432965,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:15:00,71.36444054,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:20:00,70.60517297,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:25:00,70.08010776,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:30:00,70.80451005,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:35:00,69.41110478,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:40:00,68.23720056,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:45:00,68.81053857,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:50:00,67.95144903,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-03 23:55:00,65.90649636,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:00:00,66.20465117,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:05:00,66.09439847,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:10:00,64.92515067,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:15:00,65.91054219,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:20:00,65.0764574,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:25:00,64.4365387,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:30:00,64.22546298,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:35:00,64.67301299,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:40:00,62.87339214,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:45:00,64.07636038,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:50:00,64.24233104,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 00:55:00,63.61616805,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:00:00,62.35719049,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:05:00,61.94124256,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:10:00,62.19962941,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:15:00,61.91339759,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:20:00,61.92579229,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:25:00,62.48497727,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:30:00,61.935635,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:35:00,61.63262008,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:40:00,60.37118114,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:45:00,59.96038979,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:50:00,61.13922001,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 01:55:00,60.52991525,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:00:00,59.63744866,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:05:00,60.00666098,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:10:00,60.12505135,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:15:00,59.72064235,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:20:00,60.43677303,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:25:00,62.87329018,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:30:00,66.49930690000001,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:35:00,69.81211169,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:40:00,72.92970657,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:45:00,75.48652039,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:50:00,77.56468667,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 02:55:00,78.28725568,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:00:00,77.60706621,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:05:00,79.24906378,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:10:00,79.49390087,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:15:00,80.39691483,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:20:00,81.02638717,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:25:00,80.03079367,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:30:00,81.96289081,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:35:00,82.80100858,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:40:00,82.63704015,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:45:00,82.54456987,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:50:00,83.91816767,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 03:55:00,84.21337153,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:00:00,83.5474584,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:05:00,83.94591696,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:10:00,85.50765598,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:15:00,84.75313439,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:20:00,87.38966543,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:25:00,85.61241075,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:30:00,87.04546782,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:35:00,87.60232129,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:40:00,87.31292835,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:45:00,87.61788219,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:50:00,87.91839902,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 04:55:00,87.33875515,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:00:00,87.00012634,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:05:00,86.98303457,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:10:00,88.13082806,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:15:00,88.89966936,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:20:00,88.76009472,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:25:00,87.91843709,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:30:00,87.61665589,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:35:00,88.30627918,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:40:00,88.93290809999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:45:00,88.29581581,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:50:00,87.12400298,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 05:55:00,89.0575271,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:00:00,86.98426456,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:05:00,88.16593201,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:10:00,87.07435833,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:15:00,88.25426297,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:20:00,87.0632953,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:25:00,88.74480066,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:30:00,88.51117094,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:35:00,88.37158723,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:40:00,88.00478586,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:45:00,88.61564448,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:50:00,89.857271,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 06:55:00,89.11117455,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:00:00,88.73527502,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:05:00,90.44048272,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:10:00,90.87460331,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:15:00,88.83698476,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:20:00,90.74342245,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:25:00,90.92465673,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:30:00,89.80826519,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:35:00,89.87410639,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:40:00,91.94873788,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:45:00,91.03236887,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:50:00,91.26672743,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 07:55:00,89.98528487,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:00:00,90.77882139,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:05:00,91.84765707,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:10:00,90.42548359,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:15:00,91.3827811,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:20:00,90.06954941,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:25:00,89.97814049,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:30:00,90.3096759,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:35:00,90.72428594,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:40:00,90.14558029999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:45:00,91.60297257,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:50:00,89.95340409,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 08:55:00,91.23679402,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:00:00,90.88751787,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:05:00,91.11322564,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:10:00,91.71235473,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:15:00,91.11938781,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:20:00,91.10486261,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:25:00,91.6813322,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:30:00,90.51494699999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:35:00,89.71700074,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:40:00,91.65203082,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:45:00,91.01595463,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:50:00,91.47394549,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 09:55:00,91.03909176,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:00:00,89.65866770000001,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:05:00,91.06468954,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:10:00,90.05823487,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:15:00,90.23402189,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:20:00,89.98472665,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:25:00,91.81173869999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:30:00,91.59755129999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:35:00,90.57501904,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:40:00,90.25297529,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:45:00,89.78884843,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:50:00,91.49798647,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 10:55:00,90.15558683,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:00:00,91.54101803,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:05:00,90.34836465,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:10:00,91.03425337,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:15:00,90.10654338,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:20:00,91.14968611,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:25:00,90.85022799,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:30:00,90.23782718,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:35:00,90.57429048,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:40:00,91.44783131,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:45:00,89.7515613,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:50:00,90.52987624,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 11:55:00,90.60576981,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:00:00,88.85217825,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:05:00,90.03063173,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:10:00,89.38603658,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:15:00,89.66376247,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:20:00,88.05606264,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:25:00,87.71234894,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:30:00,86.62532028,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:35:00,86.89842071,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:40:00,86.10068109,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:45:00,86.32186857,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:50:00,87.1806124,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 12:55:00,85.58175774,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:00:00,84.32018121,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:05:00,85.34846490000001,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:10:00,85.23133389,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:15:00,83.60369239,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:20:00,84.14668277,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:25:00,84.36204419,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:30:00,82.44829347,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:35:00,81.86204397,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:40:00,82.19836897,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:45:00,80.83766416,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:50:00,82.56379835,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 13:55:00,80.59808084,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:00:00,80.89253215,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:05:00,82.13609654,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:10:00,81.81714711,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:15:00,80.48854812,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:20:00,81.26469622,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:25:00,82.42140024,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:30:00,82.23030379,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:35:00,80.90134325,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:40:00,80.63039214,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:45:00,82.21095386,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:50:00,80.81686347,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 14:55:00,82.55444217,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:00:00,82.44111181,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:05:00,82.15499505,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:10:00,82.57000445,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:15:00,82.65327799,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:20:00,83.17016645,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:25:00,83.89940482,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:30:00,83.34087231,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:35:00,85.33284543,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:40:00,85.93505505,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:45:00,85.71260799,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:50:00,87.38667453,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 15:55:00,87.53885279,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:00:00,89.39106540000002,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:05:00,90.39821735,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:10:00,89.99111759,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:15:00,92.67881246,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:20:00,92.17664249,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:25:00,93.01952015,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:30:00,94.36744637,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:35:00,92.10645466,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:40:00,93.72782704,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:45:00,92.00929857,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:50:00,91.78009622,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 16:55:00,92.88011059,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:00:00,91.49568071,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:05:00,92.16856523,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:10:00,91.95875727,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:15:00,91.7865819,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:20:00,90.80421640000002,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:25:00,90.04604107,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:30:00,89.24455669,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:35:00,88.97549237,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:40:00,89.06278767,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:45:00,89.83434121,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:50:00,88.75770969,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 17:55:00,88.93708576,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:00:00,89.89472492,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:05:00,89.75942233,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:10:00,89.84901477,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:15:00,89.09228711,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:20:00,89.28155577,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:25:00,88.97625236,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:30:00,88.31911026,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:35:00,86.89757046,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:40:00,86.46548218,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:45:00,87.93127799,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:50:00,86.14703741,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 18:55:00,86.20108694,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:00:00,84.68833564,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:05:00,84.55245269,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:10:00,85.03371137,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:15:00,84.16566457,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:20:00,83.41172533,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:25:00,83.48429814,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:30:00,84.03467948,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:35:00,84.02689217,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:40:00,83.67734936,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:45:00,82.31388201,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:50:00,81.06008809999999,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 19:55:00,81.804672,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:00:00,82.54389631,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:05:00,81.87183273,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:10:00,80.99710173,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:15:00,79.91313421,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:20:00,81.32479433,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:25:00,79.94101834,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:30:00,79.44182803,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:35:00,79.53199670000001,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:40:00,79.58711093,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:45:00,79.2697328,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:50:00,81.02489838,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 20:55:00,80.60286328,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:00:00,80.44649158,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:05:00,81.07399759999998,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:10:00,80.13239831,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:15:00,81.33413076,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:20:00,79.51232841,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:25:00,80.50032751,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:30:00,79.97948954,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:35:00,79.83015237,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:40:00,78.96169451,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:45:00,78.74249219,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:50:00,77.26466917,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 21:55:00,77.86819433,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:00:00,76.76317722,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:05:00,78.47627847,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:10:00,76.77337183,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:15:00,77.43778372,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:20:00,77.36030679,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:25:00,76.11909253,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:30:00,76.56850919,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:35:00,76.48572951,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:40:00,76.4624307,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:45:00,77.35105191,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:50:00,77.04228069,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 22:55:00,76.28685218,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:00:00,77.58567673,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:05:00,78.52005968,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:10:00,79.65510723,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:15:00,80.1073755,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:20:00,79.97991582,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:25:00,82.09911484,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:30:00,81.02731208,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:35:00,82.36891368,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:40:00,82.43188272,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:45:00,83.27622491,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:50:00,81.25979414,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-04 23:55:00,81.76280285,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:00:00,83.35420453,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:05:00,82.52295937,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:10:00,81.85942459,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:15:00,81.8037868,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:20:00,82.57528729,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:25:00,82.90318308,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:30:00,82.4823319,1.0,0,1.0,1.0,1.0,1.0,1.0
2013-12-05 00:35:00,83.39210799,1.0,0,1.0,1.0,1.0,1.0,1.0
